recorded,RADON_SHORT_TERM_AVG,TEMP,HUMIDITY,PRESSURE,CO2,VOC
2020-08-08T05:57:59,,78.94,57.5,1019,1068,106
,,,,,,
2020-08-08T06:02:59,,78.98,57.5,1019,1054,88
,,,,,,
2020-08-08T06:07:59,,79,57.5,1019,1041,97
,,,,,,
2020-08-08T06:12:59,,79.03,58,1019,1032,97
,,,,,,
2020-08-08T06:17:59,,79.07,58,1019,1019,89
,,,,,,
2020-08-08T06:22:59,,79.09,58,1019,1005,86
,,,,,,
2020-08-08T06:27:59,,79.14,58,1019,992,78
,,,,,,
2020-08-08T06:32:59,,79.14,58,1019,983,89
,,,,,,
2020-08-08T06:37:59,,79.18,58,1019,972,91
,,,,,,
2020-08-08T06:42:59,0.43,79.23,58.5,1019,960,84
,,,,,,
2020-08-08T06:47:59,,79.25,58.5,1019,950,80
,,,,,,
2020-08-08T06:52:59,,79.29,58.5,1019,943,95
,,,,,,
2020-08-08T06:57:59,,79.3,58.5,1019,934,84
,,,,,,
2020-08-08T07:02:59,,79.32,58.5,1019,927,86
,,,,,,
2020-08-08T07:07:59,,79.34,58.5,1019,921,88
,,,,,,
2020-08-08T07:12:59,,79.38,58.5,1019,915,80
,,,,,,
2020-08-08T07:17:59,,79.41,59,1019,911,84
,,,,,,
2020-08-08T07:22:59,,79.43,59,1019,906,86
,,,,,,
2020-08-08T07:27:59,,79.48,59,1019,898,82
,,,,,,
2020-08-08T07:32:59,,79.54,59,1019,890,80
,,,,,,
2020-08-08T07:37:59,,79.57,59,1019,880,75
,,,,,,
2020-08-08T07:42:59,0.41,79.61,59,1019,875,91
,,,,,,
2020-08-08T07:47:59,,79.66,59,1019,868,82
,,,,,,
2020-08-08T07:52:59,,79.7,59,1019,863,88
,,,,,,
2020-08-08T07:57:59,,79.74,59,1019,860,84
,,,,,,
2020-08-08T08:02:59,,79.79,59,1019,853,78
,,,,,,
2020-08-08T08:07:59,,79.83,59,1019,844,86
,,,,,,
2020-08-08T08:12:59,,79.83,59,1019,840,86
,,,,,,
2020-08-08T08:17:59,,79.86,59.5,1019,831,86
,,,,,,
2020-08-08T08:22:59,,79.86,59.5,1019,822,80
,,,,,,
2020-08-08T08:27:59,,79.86,59.5,1019,814,80
,,,,,,
2020-08-08T08:32:59,,79.88,59.5,1019,809,76
,,,,,,
2020-08-08T08:37:59,,79.9,59.5,1019,804,76
,,,,,,
2020-08-08T08:42:59,0.49,79.92,59.5,1019,796,76
,,,,,,
2020-08-08T08:47:59,,79.92,59.5,1018,790,65
,,,,,,
2020-08-08T08:52:59,,79.95,59.5,1018,785,65
,,,,,,
2020-08-08T08:57:59,,79.97,59.5,1018,782,67
,,,,,,
2020-08-08T09:02:59,,79.97,59.5,1018,777,75
,,,,,,
2020-08-08T09:07:59,,79.99,59.5,1018,771,76
,,,,,,
2020-08-08T09:12:59,,80.01,59.5,1018,766,72
,,,,,,
2020-08-08T09:17:59,,80.02,60,1019,760,71
,,,,,,
2020-08-08T09:22:59,,80.04,60,1019,754,65
,,,,,,
2020-08-08T09:27:59,,80.02,60,1019,750,69
,,,,,,
2020-08-08T09:32:59,,80.06,60,1019,744,88
,,,,,,
2020-08-08T09:37:59,,80.1,60,1019,741,72
,,,,,,
2020-08-08T09:42:59,0.43,80.11,60,1019,737,67
,,,,,,
2020-08-08T09:47:59,,80.15,60,1019,736,91
,,,,,,
2020-08-08T09:52:59,,80.19,60,1019,742,80
,,,,,,
2020-08-08T09:57:59,,80.2,60,1019,742,84
,,,,,,
2020-08-08T10:02:59,,80.2,60,1019,741,84
,,,,,,
2020-08-08T10:07:59,,80.24,60,1019,740,84
,,,,,,
2020-08-08T10:12:59,,80.28,60,1019,740,80
,,,,,,
2020-08-08T10:17:59,,80.29,60,1019,734,65
,,,,,,
2020-08-08T10:22:59,,80.33,60,1019,728,80
,,,,,,
2020-08-08T10:27:59,,80.33,60,1019,726,76
,,,,,,
2020-08-08T10:32:59,,80.35,60,1019,723,75
,,,,,,
2020-08-08T10:37:59,,80.35,60,1019,720,89
,,,,,,
2020-08-08T10:42:59,0.41,80.37,60,1019,717,82
,,,,,,
2020-08-08T10:47:59,,80.35,60,1019,715,91
,,,,,,
2020-08-08T10:52:59,,80.37,60,1019,711,75
,,,,,,
2020-08-08T10:57:59,,80.38,60,1019,708,82
,,,,,,
2020-08-08T11:02:59,,80.38,60,1020,707,72
,,,,,,
2020-08-08T11:07:59,,80.38,60,1020,705,76
,,,,,,
2020-08-08T11:12:59,,80.38,60,1020,704,89
,,,,,,
2020-08-08T11:17:59,,80.42,60.5,1020,704,78
,,,,,,
2020-08-08T11:22:59,,80.4,60.5,1020,702,88
,,,,,,
2020-08-08T11:27:59,,80.42,60.5,1020,706,84
,,,,,,
2020-08-08T11:32:59,,80.44,60.5,1020,706,89
,,,,,,
2020-08-08T11:37:59,,80.44,60.5,1020,710,82
,,,,,,
2020-08-08T11:42:59,0.41,80.46,60.5,1020,716,88
,,,,,,
2020-08-08T11:47:59,,80.46,60.5,1020,729,91
,,,,,,
2020-08-08T11:52:59,,80.35,59.5,1020,800,195
,,,,,,
2020-08-08T11:57:59,,79.93,58.5,1020,880,246
,,,,,,
2020-08-08T12:02:59,,79.65,57.5,1020,949,273
,,,,,,
2020-08-08T12:07:59,,79.41,56.5,1020,1005,273
,,,,,,
2020-08-08T12:12:59,,79.23,55.5,1020,1044,256
,,,,,,
2020-08-08T12:17:59,,79.07,55,1020,1075,277
,,,,,,
2020-08-08T12:22:59,,78.78,54.5,1020,1103,284
,,,,,,
2020-08-08T12:27:59,,78.53,54,1020,1122,273
,,,,,,
2020-08-08T12:32:59,,78.35,53.5,1020,1136,259
,,,,,,
2020-08-08T12:37:59,,78.13,53,1020,1151,428
,,,,,,
2020-08-08T12:42:59,0.41,77.95,52.5,1020,1159,605
,,,,,,
2020-08-08T12:47:59,,77.72,52,1020,1165,579
,,,,,,
2020-08-08T12:52:59,,77.65,52,1020,1168,538
,,,,,,
2020-08-08T12:57:59,,77.58,51.5,1020,1170,534
,,,,,,
2020-08-08T13:02:59,,77.45,51,1020,1169,497
,,,,,,
2020-08-08T13:07:59,,77.38,51,1020,1165,470
,,,,,,
2020-08-08T13:12:59,,77.29,51,1020,1163,418
,,,,,,
2020-08-08T13:17:59,,77.22,50.5,1020,1158,397
,,,,,,
2020-08-08T13:22:59,,77.09,50.5,1020,1151,384
,,,,,,
2020-08-08T13:27:59,,77,50.5,1020,1148,373
,,,,,,
2020-08-08T13:32:59,,76.93,50,1020,1145,342
,,,,,,
2020-08-08T13:37:59,,76.86,49.5,1020,1138,332
,,,,,,
2020-08-08T13:42:59,0.41,76.77,50,1020,1132,308
,,,,,,
2020-08-08T13:47:59,,76.71,50,1020,1124,273
,,,,,,
2020-08-08T13:52:59,,76.6,49.5,1020,1113,267
,,,,,,
2020-08-08T13:57:59,,76.59,49.5,1020,1106,264
,,,,,,
2020-08-08T14:02:59,,76.48,49.5,1020,1104,250
,,,,,,
2020-08-08T14:07:59,,76.48,50.5,1020,1104,236
,,,,,,
2020-08-08T14:12:59,,76.33,49.5,1020,1105,246
,,,,,,
2020-08-08T14:17:59,,76.1,49.5,1020,1110,250
,,,,,,
2020-08-08T14:22:59,,76.32,51,1020,1111,191
,,,,,,
2020-08-08T14:27:59,,76.6,51.5,1020,1114,165
,,,,,,
2020-08-08T14:32:59,,76.8,52,1020,1115,172
,,,,,,
2020-08-08T14:37:59,,77.02,53,1020,1120,155
,,,,,,
2020-08-08T14:42:59,0.41,77.22,53,1020,1125,184
,,,,,,
2020-08-08T14:47:59,,77.36,54,1020,1136,208
,,,,,,
2020-08-08T14:52:59,,77.58,54,1020,1147,448
,,,,,,
2020-08-08T14:57:59,,77.7,54.5,1020,1159,609
,,,,,,
2020-08-08T15:02:59,,77.83,54.5,1020,1174,676
,,,,,,
2020-08-08T15:07:59,,77.95,54.5,1020,1189,690
,,,,,,
2020-08-08T15:12:59,,78.08,55,1020,1202,668
,,,,,,
2020-08-08T15:17:59,,78.19,55,1020,1211,615
,,,,,,
2020-08-08T15:22:59,,78.28,55.5,1020,1220,552
,,,,,,
2020-08-08T15:27:59,,78.46,56.5,1020,1214,512
,,,,,,
2020-08-08T15:32:59,,78.66,56.5,1020,1287,690
,,,,,,
2020-08-08T15:37:59,,78.98,56.5,1020,1355,708
,,,,,,
2020-08-08T15:42:59,0.41,79.14,56.5,1019,1401,704
,,,,,,
2020-08-08T15:47:59,,79.23,56.5,1019,1433,627
,,,,,,
2020-08-08T15:52:59,,79.3,57,1019,1450,587
,,,,,,
2020-08-08T15:57:59,,79.36,57,1019,1456,565
,,,,,,
2020-08-08T16:02:59,,79.43,57,1019,1462,526
,,,,,,
2020-08-08T16:07:59,,79.48,57,1019,1463,497
,,,,,,
2020-08-08T16:12:59,,79.54,57,1019,1467,462
,,,,,,
2020-08-08T16:17:59,,79.56,57.5,1019,1461,493
,,,,,,
2020-08-08T16:22:59,,79.59,57.5,1019,1441,418
,,,,,,
2020-08-08T16:27:59,,79.63,58,1019,1422,401
,,,,,,
2020-08-08T16:32:59,,79.66,58,1019,1405,370
,,,,,,
2020-08-08T16:37:59,,79.68,58,1019,1392,387
,,,,,,
2020-08-08T16:42:59,0.43,79.29,57.5,1019,1376,353
,,,,,,
2020-08-08T16:47:59,,78.96,57,1019,1362,325
,,,,,,
2020-08-08T16:52:59,,78.73,56.5,1019,1348,325
,,,,,,
2020-08-08T16:57:59,,78.46,56,1019,1335,318
,,,,,,
2020-08-08T17:02:59,,78.3,57,1019,1328,277
,,,,,,
2020-08-08T17:07:59,,78.37,57.5,1019,1317,242
,,,,,,
2020-08-08T17:12:59,,78.49,58.5,1019,1307,215
,,,,,,
2020-08-08T17:17:59,,78.49,58,1019,1299,208
,,,,,,
2020-08-08T17:22:59,,78.35,57.5,1019,1285,201
,,,,,,
2020-08-08T17:27:59,,78.17,56.5,1019,1274,184
,,,,,,
2020-08-08T17:32:59,,77.97,57,1019,1269,170
,,,,,,
2020-08-08T17:37:59,,77.99,58,1019,1264,153
,,,,,,
2020-08-08T17:42:59,0.46,78.15,59,1019,1260,165
,,,,,,
2020-08-08T17:47:59,,78.31,59,1019,1257,170
,,,,,,
2020-08-08T17:52:59,,78.17,58.5,1019,1252,148
,,,,,,
2020-08-08T17:57:59,,77.94,58,1019,1245,144
,,,,,,
2020-08-08T18:02:59,,77.85,57,1019,1238,133
,,,,,,
2020-08-08T18:07:59,,77.94,58,1019,1237,127
,,,,,,
2020-08-08T18:12:59,,78.08,58.5,1019,1241,129
,,,,,,
2020-08-08T18:17:59,,78.26,59.5,1019,1247,125
,,,,,,
2020-08-08T18:22:59,,78.84,67,1019,1261,82
,,,,,,
2020-08-08T18:27:59,,79.02,64.5,1019,1267,110
,,,,,,
2020-08-08T18:32:59,,78.96,62.5,1019,1271,112
,,,,,,
2020-08-08T18:37:59,,78.82,62,1019,1275,105
,,,,,,
2020-08-08T18:42:59,0.46,78.66,61,1019,1278,97
,,,,,,
2020-08-08T18:47:59,,78.51,61,1019,1285,97
,,,,,,
2020-08-08T18:52:59,,78.49,62,1019,1293,72
,,,,,,
2020-08-08T18:57:59,,78.62,62.5,1019,1297,76
,,,,,,
2020-08-08T19:02:59,,78.66,62,1019,1298,75
,,,,,,
2020-08-08T19:07:59,,78.62,61.5,1018,1295,86
,,,,,,
2020-08-08T19:12:59,,78.6,61.5,1018,1296,80
,,,,,,
2020-08-08T19:17:59,,78.8,64,1018,1319,99
,,,,,,
2020-08-08T19:22:59,,79.18,65.5,1018,1343,86
,,,,,,
2020-08-08T19:27:59,,79.41,65,1018,1365,159
,,,,,,
2020-08-08T19:32:59,,79.2,63.5,1018,1382,273
,,,,,,
2020-08-08T19:37:59,,78.82,62,1018,1391,287
,,,,,,
2020-08-08T19:42:59,0.46,78.19,61.5,1018,1402,264
,,,,,,
2020-08-08T19:47:59,,77.83,60.5,1018,1408,253
,,,,,,
2020-08-08T19:52:59,,77.86,61.5,1018,1410,208
,,,,,,
2020-08-08T19:57:59,,78.13,62,1018,1411,172
,,,,,,
2020-08-08T20:02:59,,78.37,62.5,1018,1408,155
,,,,,,
2020-08-08T20:07:59,,78.39,62.5,1018,1400,148
,,,,,,
2020-08-08T20:12:59,,78.08,61.5,1018,1387,148
,,,,,,
2020-08-08T20:17:59,,77.94,61,1018,1370,129
,,,,,,
2020-08-08T20:22:59,,77.83,61,1018,1347,110
,,,,,,
2020-08-08T20:27:59,,78.08,61.5,1018,1326,99
,,,,,,
2020-08-08T20:32:59,,78.4,62.5,1018,1303,89
,,,,,,
2020-08-08T20:37:59,,78.31,61.5,1018,1283,99
,,,,,,
2020-08-08T20:42:59,0.54,77.94,61,1018,1260,89
,,,,,,
2020-08-08T20:47:59,,77.56,60,1018,1240,80
,,,,,,
2020-08-08T20:52:59,,77.32,59.5,1018,1218,76
,,,,,,
2020-08-08T20:57:59,,77.52,60.5,1018,1201,67
,,,,,,
2020-08-08T21:02:59,,77.88,61,1018,1189,59
,,,,,,
2020-08-08T21:07:59,,78.24,61.5,1018,1175,46
,,,,,,
2020-08-08T21:12:59,,77.97,60.5,1018,1164,48
,,,,,,
2020-08-08T21:17:59,,77.95,60.5,1018,1151,48
,,,,,,
2020-08-08T21:22:59,,78.12,60,1018,1134,46
,,,,,,
2020-08-08T21:27:59,,78.19,59.5,1018,1118,50
,,,,,,
2020-08-08T21:32:59,,78.12,59,1018,1107,54
,,,,,,
2020-08-08T21:37:59,,77.99,59,1018,1098,54
,,,,,,
2020-08-08T21:42:59,0.46,78.13,59.5,1018,1094,46
,,,,,,
2020-08-08T21:47:59,,78.4,60.5,1018,1090,46
,,,,,,
2020-08-08T21:52:59,,78.22,60,1018,1083,46
,,,,,,
2020-08-08T21:57:59,,78.04,59.5,1018,1074,65
,,,,,,
2020-08-08T22:02:59,,77.94,59.5,1018,1063,54
,,,,,,
2020-08-08T22:07:59,,78.03,60,1018,1057,48
,,,,,,
2020-08-08T22:12:59,,78.26,60.5,1018,1053,46
,,,,,,
2020-08-08T22:17:59,,78.51,61,1018,1046,48
,,,,,,
2020-08-08T22:22:59,,78.78,61,1018,1039,46
,,,,,,
2020-08-08T22:27:59,,78.94,61,1018,1029,46
,,,,,,
2020-08-08T22:32:59,,79.05,61,1018,1017,52
,,,,,,
2020-08-08T22:37:59,,79.14,61,1018,997,46
,,,,,,
2020-08-08T22:42:59,0.57,79.23,61,1018,978,48
,,,,,,
2020-08-08T22:47:59,,79.3,61,1018,956,46
,,,,,,
2020-08-08T22:52:59,,79.38,61,1018,935,54
,,,,,,
2020-08-08T22:57:59,,79.43,61.5,1018,914,54
,,,,,,
2020-08-08T23:02:59,,79.48,61.5,1018,896,48
,,,,,,
2020-08-08T23:07:59,,79.54,61.5,1018,877,46
,,,,,,
2020-08-08T23:12:59,,79.56,61.5,1018,861,48
,,,,,,
2020-08-08T23:17:59,,79.59,61.5,1018,845,46
,,,,,,
2020-08-08T23:22:59,,79.65,61.5,1018,830,50
,,,,,,
2020-08-08T23:27:59,,79.65,61.5,1018,818,50
,,,,,,
2020-08-08T23:32:59,,79.68,61.5,1018,804,46
,,,,,,
2020-08-08T23:37:59,,79.72,61.5,1018,794,52
,,,,,,
2020-08-08T23:42:59,0.65,79.74,61.5,1018,785,61
,,,,,,
2020-08-08T23:47:59,,79.77,61.5,1018,773,63
,,,,,,
2020-08-08T23:52:59,,79.81,62,1018,764,52
,,,,,,
2020-08-08T23:57:59,,79.86,62,1018,754,58
,,,,,,
2020-08-09T00:02:59,,79.9,62,1018,744,61
,,,,,,
2020-08-09T00:07:59,,79.93,62,1018,735,59
,,,,,,
2020-08-09T00:12:59,,79.97,62,1018,731,58
,,,,,,
2020-08-09T00:17:59,,80.01,62,1018,725,67
,,,,,,
2020-08-09T00:22:59,,80.08,62.5,1018,719,65
,,,,,,
2020-08-09T00:27:59,,80.1,62.5,1018,713,63
,,,,,,
2020-08-09T00:32:59,,80.15,62.5,1018,702,59
,,,,,,
2020-08-09T00:37:59,,80.19,62.5,1018,697,59
,,,,,,
2020-08-09T00:42:59,0.65,80.19,62.5,1018,693,63
,,,,,,
2020-08-09T00:47:59,,80.22,62.5,1018,686,56
,,,,,,
2020-08-09T00:52:59,,80.22,62.5,1018,682,54
,,,,,,
2020-08-09T00:57:59,,80.26,62.5,1019,679,58
,,,,,,
2020-08-09T01:02:59,,80.28,62.5,1019,676,59
,,,,,,
2020-08-09T01:07:59,,80.29,62.5,1019,676,48
,,,,,,
2020-08-09T01:12:59,,80.31,62.5,1019,675,46
,,,,,,
2020-08-09T01:17:59,,80.35,62.5,1019,672,54
,,,,,,
2020-08-09T01:22:59,,80.37,62.5,1019,668,63
,,,,,,
2020-08-09T01:27:59,,80.38,62.5,1019,666,61
,,,,,,
2020-08-09T01:32:59,,80.4,62.5,1019,665,56
,,,,,,
2020-08-09T01:37:59,,80.42,62.5,1019,661,63
,,,,,,
2020-08-09T01:42:59,0.73,80.42,62.5,1019,661,71
,,,,,,
2020-08-09T01:47:59,,80.46,62.5,1019,657,61
,,,,,,
2020-08-09T01:52:59,,80.46,62.5,1019,656,52
,,,,,,
2020-08-09T01:57:59,,80.49,62.5,1019,653,58
,,,,,,
2020-08-09T02:02:59,,80.49,62.5,1019,652,63
,,,,,,
2020-08-09T02:07:59,,80.55,62.5,1019,653,58
,,,,,,
2020-08-09T02:12:59,,80.56,62.5,1019,649,58
,,,,,,
2020-08-09T02:17:59,,80.62,63,1019,647,48
,,,,,,
2020-08-09T02:22:59,,80.65,63,1019,647,46
,,,,,,
2020-08-09T02:27:59,,80.67,62.5,1019,647,52
,,,,,,
2020-08-09T02:32:59,,80.71,62.5,1019,645,69
,,,,,,
2020-08-09T02:37:59,,80.73,62.5,1019,643,50
,,,,,,
2020-08-09T02:42:59,0.65,80.76,62.5,1019,643,48
,,,,,,
2020-08-09T02:47:59,,80.76,62.5,1019,644,48
,,,,,,
2020-08-09T02:52:59,,80.76,62.5,1019,643,67
,,,,,,
2020-08-09T02:57:59,,80.78,62.5,1019,643,58
,,,,,,
2020-08-09T03:02:59,,80.76,62.5,1019,642,69
,,,,,,
2020-08-09T03:07:59,,80.76,62.5,1019,642,56
,,,,,,
2020-08-09T03:12:59,,80.8,62.5,1019,639,52
,,,,,,
2020-08-09T03:17:59,,80.82,63,1019,644,95
,,,,,,
2020-08-09T03:22:59,,80.87,63,1019,659,91
,,,,,,
2020-08-09T03:27:59,,80.83,63,1019,673,119
,,,,,,
2020-08-09T03:32:59,,80.76,63,1019,682,136
,,,,,,
2020-08-09T03:37:59,,80.76,63,1019,691,219
,,,,,,
2020-08-09T03:42:59,0.59,80.78,63,1019,699,215
,,,,,,
2020-08-09T03:47:59,,80.8,63,1019,702,165
,,,,,,
2020-08-09T03:52:59,,80.82,63,1019,701,144
,,,,,,
2020-08-09T03:57:59,,80.83,63,1019,703,142
,,,,,,
2020-08-09T04:02:59,,80.87,63,1019,704,150
,,,,,,
2020-08-09T04:07:59,,80.89,63,1019,705,146
,,,,,,
2020-08-09T04:12:59,,80.92,63,1019,708,150
,,,,,,
2020-08-09T04:17:59,,80.94,63,1019,710,148
,,,,,,
2020-08-09T04:22:59,,80.96,63,1019,711,144
,,,,,,
2020-08-09T04:27:59,,81,63,1019,711,150
,,,,,,
2020-08-09T04:32:59,,81.01,63,1019,712,146
,,,,,,
2020-08-09T04:37:59,,81.01,63,1019,712,152
,,,,,,
2020-08-09T04:42:59,0.59,81.03,63,1019,713,142
,,,,,,
2020-08-09T04:47:59,,81.03,63,1019,711,144
,,,,,,
2020-08-09T04:52:59,,81.03,63,1019,712,135
,,,,,,
2020-08-09T04:57:59,,81.01,63,1019,712,138
,,,,,,
2020-08-09T05:02:59,,81.03,63,1019,712,136
,,,,,,
2020-08-09T05:07:59,,81.01,63,1019,712,146
,,,,,,
2020-08-09T05:12:59,,81.01,63,1019,726,208
,,,,,,
2020-08-09T05:17:59,,81.03,63,1019,736,159
,,,,,,
2020-08-09T05:22:59,,81.05,63,1019,748,166
,,,,,,
2020-08-09T05:27:59,,81.03,63,1019,758,170
,,,,,,
2020-08-09T05:32:59,,81.03,63,1019,762,166
,,,,,,
2020-08-09T05:37:59,,81.03,63,1019,765,159
,,,,,,
2020-08-09T05:42:59,0.51,81.03,63,1019,768,165
,,,,,,
2020-08-09T05:47:59,,81.01,63,1019,770,163
,,,,,,
2020-08-09T05:52:59,,81.01,63,1019,771,169
,,,,,,
2020-08-09T05:57:59,,81.03,63,1019,769,157
,,,,,,
2020-08-09T06:02:59,,81.03,63,1019,770,152
,,,,,,
2020-08-09T06:07:59,,81.03,63,1019,770,157
,,,,,,
2020-08-09T06:12:59,,81.05,63,1019,774,155
,,,,,,
2020-08-09T06:17:59,,81.07,63,1019,778,163
,,,,,,
2020-08-09T06:22:59,,81.07,63,1019,781,165
,,,,,,
2020-08-09T06:27:59,,81.1,63,1019,782,163
,,,,,,
2020-08-09T06:32:59,,81.12,63,1019,782,153
,,,,,,
2020-08-09T06:37:59,,81.16,63,1019,783,159
,,,,,,
2020-08-09T06:42:59,0.51,81.18,63,1018,787,166
,,,,,,
2020-08-09T06:47:59,,81.18,63,1018,793,152
,,,,,,
2020-08-09T06:52:59,,81.21,63,1019,793,150
,,,,,,
2020-08-09T06:57:59,,81.19,63.5,1019,826,219
,,,,,,
2020-08-09T07:02:59,,81.19,63.5,1019,837,181
,,,,,,
2020-08-09T07:07:59,,81.18,63.5,1018,838,165
,,,,,,
2020-08-09T07:12:59,,81.16,63.5,1019,834,174
,,,,,,
2020-08-09T07:17:59,,81.16,63.5,1019,834,174
,,,,,,
2020-08-09T07:22:59,,81.14,63,1019,836,176
,,,,,,
2020-08-09T07:27:59,,81.14,63.5,1019,837,181
,,,,,,
2020-08-09T07:32:59,,81.14,63.5,1019,837,187
,,,,,,
2020-08-09T07:37:59,,81.14,63.5,1019,839,178
,,,,,,
2020-08-09T07:42:59,0.51,81.14,63.5,1019,840,174
,,,,,,
2020-08-09T07:47:59,,81.14,63.5,1019,845,181
,,,,,,
2020-08-09T07:52:59,,81.14,63.5,1019,849,181
,,,,,,
2020-08-09T07:57:59,,81.14,63.5,1019,854,187
,,,,,,
2020-08-09T08:02:59,,81.14,63.5,1019,856,184
,,,,,,
2020-08-09T08:07:59,,81.14,63.5,1019,857,187
,,,,,,
2020-08-09T08:12:59,,81.14,63.5,1018,856,187
,,,,,,
2020-08-09T08:17:59,,81.14,63.5,1018,858,191
,,,,,,
2020-08-09T08:22:59,,81.14,63.5,1019,859,191
,,,,,,
2020-08-09T08:27:59,,81.16,63.5,1019,863,201
,,,,,,
2020-08-09T08:32:59,,81.18,63.5,1019,865,191
,,,,,,
2020-08-09T08:37:59,,81.18,63.5,1019,868,191
,,,,,,
2020-08-09T08:42:59,0.51,81.21,63.5,1019,872,174
,,,,,,
2020-08-09T08:47:59,,81.25,63.5,1019,873,174
,,,,,,
2020-08-09T08:52:59,,81.27,63,1019,875,176
,,,,,,
2020-08-09T08:57:59,,81.27,63,1019,878,178
,,,,,,
2020-08-09T09:02:59,,81.28,63.5,1019,881,166
,,,,,,
2020-08-09T09:07:59,,81.27,63.5,1019,878,161
,,,,,,
2020-08-09T09:12:59,,81.27,63.5,1019,877,161
,,,,,,
2020-08-09T09:17:59,,81.25,63.5,1019,877,159
,,,,,,
2020-08-09T09:22:59,,81.25,63.5,1019,875,161
,,,,,,
2020-08-09T09:27:59,,81.21,63.5,1019,874,157
,,,,,,
2020-08-09T09:32:59,,81.23,63.5,1019,876,157
,,,,,,
2020-08-09T09:37:59,,81.21,63.5,1019,876,157
,,,,,,
2020-08-09T09:42:59,0.51,81.21,63.5,1019,875,155
,,,,,,
2020-08-09T09:47:59,,81.23,63.5,1019,873,155
,,,,,,
2020-08-09T09:52:59,,81.23,63.5,1019,874,150
,,,,,,
2020-08-09T09:57:59,,81.21,63.5,1019,879,155
,,,,,,
2020-08-09T10:02:59,,81.21,63.5,1019,882,157
,,,,,,
2020-08-09T10:07:59,,81.21,63.5,1019,883,155
,,,,,,
2020-08-09T10:12:59,,81.21,63.5,1019,885,155
,,,,,,
2020-08-09T10:17:59,,81.21,63.5,1019,887,148
,,,,,,
2020-08-09T10:22:59,,81.21,63.5,1019,886,152
,,,,,,
2020-08-09T10:27:59,,81.21,63.5,1019,886,155
,,,,,,
2020-08-09T10:32:59,,81.21,63.5,1019,888,153
,,,,,,
2020-08-09T10:37:59,,81.23,63.5,1019,892,155
,,,,,,
2020-08-09T10:42:59,0.51,81.25,63.5,1019,894,157
,,,,,,
2020-08-09T10:47:59,,81.27,63.5,1019,896,142
,,,,,,
2020-08-09T10:52:59,,81.28,63.5,1019,901,166
,,,,,,
2020-08-09T10:57:59,,81.3,63.5,1019,907,187
,,,,,,
2020-08-09T11:02:59,,81.32,63.5,1019,912,198
,,,,,,
2020-08-09T11:07:59,,81.36,63.5,1019,916,215
,,,,,,
2020-08-09T11:12:59,,81.34,63.5,1019,921,215
,,,,,,
2020-08-09T11:17:59,,81.3,63.5,1019,928,219
,,,,,,
2020-08-09T11:22:59,,81.3,63.5,1019,935,239
,,,,,,
2020-08-09T11:27:59,,81.28,63.5,1019,941,246
,,,,,,
2020-08-09T11:32:59,,81.28,63.5,1019,946,246
,,,,,,
2020-08-09T11:37:59,,81.3,63.5,1019,947,212
,,,,,,
2020-08-09T11:42:59,0.51,81.28,63.5,1019,952,229
,,,,,,
2020-08-09T11:47:59,,81.28,63.5,1019,955,215
,,,,,,
2020-08-09T11:52:59,,81.27,63.5,1019,961,219
,,,,,,
2020-08-09T11:57:59,,81.27,63.5,1019,963,225
,,,,,,
2020-08-09T12:02:59,,81.27,63.5,1019,966,229
,,,,,,
2020-08-09T12:07:59,,81.27,63.5,1019,970,212
,,,,,,
2020-08-09T12:12:59,,81.27,63.5,1019,971,195
,,,,,,
2020-08-09T12:17:59,,81.25,63.5,1019,978,222
,,,,,,
2020-08-09T12:22:59,,81.25,63.5,1019,981,225
,,,,,,
2020-08-09T12:27:59,,81.27,63.5,1019,981,222
,,,,,,
2020-08-09T12:32:59,,81.27,63.5,1019,981,205
,,,,,,
2020-08-09T12:37:59,,81.28,63.5,1019,982,212
,,,,,,
2020-08-09T12:42:59,0.59,81.28,63.5,1019,982,219
,,,,,,
2020-08-09T12:47:59,,81.3,63.5,1019,984,222
,,,,,,
2020-08-09T12:52:59,,81.3,63.5,1019,986,222
,,,,,,
2020-08-09T12:57:59,,81.3,63.5,1019,990,242
,,,,,,
2020-08-09T13:02:59,,81.32,63.5,1019,989,236
,,,,,,
2020-08-09T13:07:59,,81.32,63.5,1019,994,242
,,,,,,
2020-08-09T13:12:59,,81.36,63.5,1019,1000,256
,,,,,,
2020-08-09T13:17:59,,81.36,63,1019,1024,270
,,,,,,
2020-08-09T13:22:59,,81.27,62.5,1019,1050,431
,,,,,,
2020-08-09T13:27:59,,81.09,62,1019,1076,435
,,,,,,
2020-08-09T13:32:59,,80.8,61,1019,1105,418
,,,,,,
2020-08-09T13:37:59,,80.55,60,1019,1124,473
,,,,,,
2020-08-09T13:42:59,0.59,80.42,59,1019,1141,574
,,,,,,
2020-08-09T13:47:59,,80.24,58,1019,1158,597
,,,,,,
2020-08-09T13:52:59,,80.17,58,1019,1177,609
,,,,,,
2020-08-09T13:57:59,,80.31,58.5,1019,1193,587
,,,,,,
2020-08-09T14:02:59,,80.38,59,1019,1208,538
,,,,,,
2020-08-09T14:07:59,,80.29,58.5,1018,1220,490
,,,,,,
2020-08-09T14:12:59,,80.17,58,1019,1227,493
,,,,,,
2020-08-09T14:17:59,,80.04,57,1018,1235,597
,,,,,,
2020-08-09T14:22:59,,79.86,56.5,1018,1247,708
,,,,,,
